,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wine,Fruit,Meat,Fish,Sweets,Gold,NumDealsPurchases,Web,Catalog,Store,WebVisits,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spending,Time_With_Company,Children,Has_Child,TotalAcceptedCmp,Family_size
1170,47,Undergraduate,Partner,45894.0,0,2,27-02-2014,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,51,94.6,2,Has Child,0,4
1171,51,Postgraduate,Single,78579.0,0,0,22-12-2012,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,1812,109.0,0,No Child,1,1
1172,52,Postgraduate,Single,67369.0,0,1,17-11-2012,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,1461,110.16666666666667,1,Has Child,3,2
1173,61,Graduate,Single,58401.0,0,1,20-04-2014,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,96,92.86666666666666,1,Has Child,0,2
1174,69,Graduate,Single,62307.0,0,1,17-02-2014,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,160,94.93333333333334,1,Has Child,0,2
1175,52,Postgraduate,Partner,43641.0,1,1,22-04-2013,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,139,104.96666666666667,2,Has Child,0,4
1176,53,Postgraduate,Single,63841.0,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,105.0,1,Has Child,0,2
1177,56,Undergraduate,Partner,46891.0,0,1,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,183,100.56666666666666,1,Has Child,0,3
1178,52,Postgraduate,Partner,70091.0,1,0,31-03-2013,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,1161,105.7,1,Has Child,1,3
1179,49,Postgraduate,Partner,78075.0,0,0,05-04-2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,988,93.36666666666666,0,No Child,0,2
1180,60,Undergraduate,Single,59184.0,0,1,09-09-2012,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,1072,112.46666666666667,1,Has Child,0,2
1181,44,Graduate,Partner,54809.0,1,1,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,174,100.23333333333333,2,Has Child,0,4
1182,62,Graduate,Partner,58113.0,0,1,25-01-2013,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,758,107.86666666666666,1,Has Child,0,3
1183,63,Postgraduate,Partner,51412.0,0,1,31-12-2013,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,195,96.53333333333333,1,Has Child,0,3
1184,42,Graduate,Single,15287.0,1,0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,31,111.43333333333334,1,Has Child,2,2
1185,64,Postgraduate,Partner,66636.0,0,0,17-08-2013,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,1084,101.06666666666666,0,No Child,0,2
1186,65,Postgraduate,Partner,50965.0,0,1,20-02-2013,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,685,107.0,1,Has Child,1,3
1187,56,Postgraduate,Partner,84618.0,0,0,22-11-2013,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,1672,97.83333333333333,0,No Child,1,2
1188,31,Graduate,Partner,18351.0,0,0,29-10-2013,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,43,98.63333333333334,0,No Child,0,2
1189,64,Postgraduate,Partner,40451.0,0,2,16-02-2014,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,49,94.96666666666667,2,Has Child,1,4
1190,56,Graduate,Partner,36317.0,0,1,22-05-2013,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,133,103.96666666666667,1,Has Child,0,3
1191,64,Graduate,Partner,42213.0,0,1,12-10-2013,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,363,99.2,1,Has Child,1,3
1192,66,Graduate,Partner,65748.0,0,1,15-04-2013,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,545,105.2,1,Has Child,0,3
1193,49,Graduate,Partner,77044.0,0,1,27-10-2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,1065,98.7,1,Has Child,1,3
1194,52,Graduate,Partner,74918.0,0,0,12-03-2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,2047,106.33333333333333,0,No Child,1,2
1195,49,Graduate,Partner,56721.0,1,1,31-10-2012,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,296,110.73333333333333,2,Has Child,0,4
1196,46,Graduate,Single,42160.0,1,1,28-06-2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,140,102.73333333333333,2,Has Child,1,3
1197,56,Graduate,Single,61559.0,0,1,17-07-2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,530,102.1,1,Has Child,0,2
1198,58,Postgraduate,Partner,33629.0,1,1,08-08-2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,152,113.53333333333333,2,Has Child,0,4
1199,30,Postgraduate,Partner,68682.0,0,0,06-10-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,1598,99.4,0,No Child,0,2
1200,58,Graduate,Single,34377.0,0,1,19-01-2013,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,114,108.06666666666666,1,Has Child,0,2
1201,35,Undergraduate,Single,8940.0,1,0,22-08-2012,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,101,113.06666666666666,1,Has Child,0,2
1202,48,Graduate,Partner,26228.0,1,0,22-09-2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,25,99.86666666666666,1,Has Child,0,3
1203,64,Undergraduate,Single,77297.0,0,0,26-01-2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,789,107.83333333333333,0,No Child,1,1
1204,40,Graduate,Partner,40211.0,1,1,30-07-2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,87,101.66666666666667,2,Has Child,1,4
1205,63,Postgraduate,Single,33438.0,1,1,22-09-2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,90,99.86666666666666,2,Has Child,0,3
1206,62,Postgraduate,Partner,75032.0,0,1,28-04-2013,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,1215,104.76666666666667,1,Has Child,0,3
1207,66,Postgraduate,Single,61284.0,0,0,12-10-2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,811,99.2,0,No Child,1,1
1208,35,Graduate,Partner,22518.0,1,0,22-10-2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,61,111.03333333333333,1,Has Child,2,3
1209,46,Postgraduate,Partner,54730.0,0,1,15-08-2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,405,101.13333333333334,1,Has Child,0,3
1210,66,Postgraduate,Partner,38452.0,1,1,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,72,93.56666666666666,2,Has Child,0,4
1211,50,Graduate,Single,44421.0,1,1,15-02-2013,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,189,107.16666666666667,2,Has Child,0,3
1212,35,Postgraduate,Partner,38197.0,1,0,29-06-2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,40,102.7,1,Has Child,0,3
1213,43,Graduate,Single,41986.0,0,1,09-02-2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,63,95.2,1,Has Child,0,2
1214,38,Graduate,Partner,28427.0,1,0,21-03-2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,52,106.03333333333333,1,Has Child,0,3
1215,45,Postgraduate,Partner,37395.0,1,0,02-05-2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,39,92.46666666666667,1,Has Child,0,3
1216,50,Graduate,Partner,64722.0,1,0,26-05-2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,805,91.66666666666667,1,Has Child,0,3
1217,65,Postgraduate,Partner,55249.0,0,1,17-04-2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,130,92.96666666666667,1,Has Child,0,3
1218,49,Graduate,Partner,84906.0,0,0,04-10-2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,1631,99.46666666666667,0,No Child,3,2
1219,32,Graduate,Partner,28691.0,1,0,04-07-2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,34,102.53333333333333,1,Has Child,0,3
1220,69,Graduate,Single,44213.0,1,1,29-11-2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,152,97.6,2,Has Child,0,3
1221,37,Undergraduate,Single,25707.0,1,0,18-01-2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,21,95.93333333333334,1,Has Child,0,2
1222,54,Postgraduate,Partner,59062.0,2,1,03-10-2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,71,99.5,3,Has Child,0,5
1223,59,Graduate,Single,76624.0,0,1,24-05-2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,899,91.73333333333333,1,Has Child,1,2
1224,74,Postgraduate,Partner,66000.0,0,0,20-04-2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,711,92.86666666666666,0,No Child,0,2
1225,43,Postgraduate,Partner,27683.0,1,0,04-08-2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,351,113.66666666666667,1,Has Child,0,3
1226,50,Graduate,Single,1730.0,0,0,18-05-2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,8,91.93333333333334,0,No Child,0,1
1227,29,Undergraduate,Single,7500.0,1,0,03-12-2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,119,109.63333333333334,1,Has Child,0,2
1228,53,Graduate,Partner,40521.0,1,1,05-04-2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,21,105.53333333333333,2,Has Child,0,4
1229,48,Postgraduate,Partner,20427.0,1,0,24-03-2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,10,93.76666666666667,1,Has Child,0,3
1230,46,Graduate,Partner,65106.0,0,1,24-05-2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,973,91.73333333333333,1,Has Child,1,3
1231,56,Postgraduate,Partner,69969.0,0,0,27-08-2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,1536,100.73333333333333,0,No Child,3,2
1232,69,Graduate,Partner,67433.0,0,2,16-07-2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,992,102.13333333333334,2,Has Child,1,4
1233,54,Postgraduate,Partner,77766.0,0,1,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,1529,106.93333333333334,1,Has Child,2,3
1234,49,Graduate,Partner,74716.0,0,1,12-09-2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,860,100.2,1,Has Child,0,3
1235,58,Graduate,Single,68118.0,0,1,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,928,99.0,1,Has Child,0,2
1236,51,Postgraduate,Partner,55158.0,1,1,30-07-2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,418,113.83333333333333,2,Has Child,1,4
1237,66,Undergraduate,Partner,62972.0,0,1,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,587,113.7,1,Has Child,1,3
1238,46,Graduate,Partner,74190.0,0,1,12-05-2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,641,92.13333333333334,1,Has Child,0,3
1239,45,Graduate,Partner,39356.0,1,1,19-03-2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,23,93.93333333333334,2,Has Child,1,4
1240,52,Graduate,Partner,76653.0,0,0,16-08-2013,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,2279,101.1,0,No Child,2,2
1241,48,Postgraduate,Single,35860.0,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,49,91.9,2,Has Child,1,3
1242,38,Postgraduate,Single,90687.0,0,0,22-05-2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,1779,103.96666666666667,0,No Child,2,1
1243,39,Postgraduate,Partner,73450.0,0,0,05-12-2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,1804,97.4,0,No Child,2,2
1244,61,Graduate,Partner,31454.0,1,1,06-07-2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,48,102.46666666666667,2,Has Child,0,4
1245,69,Graduate,Single,47139.0,1,1,06-03-2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,83,94.36666666666666,2,Has Child,1,3
1246,46,Graduate,Single,83829.0,0,0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,1862,99.33333333333333,0,No Child,4,1
1247,58,Postgraduate,Partner,53378.0,1,1,24-09-2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,793,111.96666666666667,2,Has Child,1,4
1248,51,Graduate,Partner,19656.0,1,0,08-02-2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,84,107.4,1,Has Child,0,3
1249,73,Postgraduate,Partner,45579.0,0,1,20-08-2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,183,100.96666666666667,1,Has Child,0,3
1250,63,Undergraduate,Single,85485.0,0,0,21-06-2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,1383,90.8,0,No Child,0,1
1251,77,Graduate,Partner,55956.0,0,0,07-04-2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,999,93.3,0,No Child,1,2
1252,58,Postgraduate,Single,64191.0,0,1,22-01-2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,825,107.96666666666667,1,Has Child,0,2
1253,49,Graduate,Single,38808.0,1,0,26-08-2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,246,112.93333333333334,1,Has Child,2,2
1254,55,Postgraduate,Partner,57183.0,1,1,19-03-2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,610,106.1,2,Has Child,0,4
1255,53,Postgraduate,Single,23748.0,1,0,21-11-2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,76,110.03333333333333,1,Has Child,0,2
1256,50,Graduate,Partner,66303.0,0,1,26-02-2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,1286,106.8,1,Has Child,1,3
1257,46,Postgraduate,Partner,37368.0,1,0,16-12-2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,30,97.03333333333333,1,Has Child,1,3
1258,57,Graduate,Partner,40800.0,1,2,01-01-2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,99,108.66666666666667,3,Has Child,0,5
1259,43,Graduate,Single,71847.0,0,0,21-09-2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,1192,112.06666666666666,0,No Child,1,1
1260,46,Graduate,Partner,46149.0,0,1,29-11-2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,362,97.6,1,Has Child,0,3
1261,38,Graduate,Partner,78687.0,0,0,09-08-2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,2130,113.5,0,No Child,2,2
1262,50,Undergraduate,Single,49118.0,0,0,18-08-2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,1229,113.2,0,No Child,3,1
1263,64,Postgraduate,Partner,37633.0,1,1,20-09-2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,38,112.1,2,Has Child,0,4
1264,70,Postgraduate,Partner,39767.0,0,0,21-07-2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,485,101.96666666666667,0,No Child,0,2
1265,70,Undergraduate,Partner,26997.0,0,0,05-11-2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,434,110.56666666666666,0,No Child,0,2
1266,51,Graduate,Single,33986.0,1,0,14-03-2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,44,106.26666666666667,1,Has Child,0,2
1267,49,Postgraduate,Partner,57091.0,0,1,23-11-2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,496,109.96666666666667,1,Has Child,2,3
1268,52,Undergraduate,Partner,46831.0,1,1,08-06-2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,78,103.4,2,Has Child,0,4
1269,49,Postgraduate,Partner,83151.0,0,0,10-02-2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,2346,107.33333333333333,0,No Child,4,2
1270,50,Graduate,Partner,52531.0,0,0,30-12-2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,794,108.73333333333333,0,No Child,0,2
1271,65,Graduate,Partner,15759.0,0,0,05-09-2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,17,100.43333333333334,0,No Child,0,2
1272,50,Graduate,Single,22804.0,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,101.63333333333334,1,Has Child,0,2
1273,48,Undergraduate,Partner,43050.0,1,0,18-03-2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,76,93.96666666666667,1,Has Child,0,3
1274,44,Postgraduate,Single,42997.0,1,1,07-12-2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,15,97.33333333333333,2,Has Child,0,3
1275,58,Postgraduate,Single,48918.0,1,1,12-04-2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,62,93.13333333333334,2,Has Child,0,3
1276,67,Postgraduate,Partner,60033.0,0,1,29-03-2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,198,93.6,1,Has Child,0,3
1277,43,Postgraduate,Partner,34043.0,1,0,25-10-2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,49,98.76666666666667,1,Has Child,0,3
1278,55,Graduate,Partner,57811.0,0,1,24-06-2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,802,102.86666666666666,1,Has Child,1,3
1279,75,Graduate,Partner,78569.0,0,0,19-02-2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,1736,94.86666666666666,0,No Child,2,2
1280,43,Graduate,Single,7500.0,1,1,27-12-2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,57,108.83333333333333,2,Has Child,0,3
1281,50,Postgraduate,Partner,157733.0,1,0,04-06-2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,59,103.53333333333333,1,Has Child,0,3
1282,68,Graduate,Partner,94384.0,0,0,04-03-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,2302,106.6,0,No Child,4,2
1283,36,Undergraduate,Partner,23148.0,0,0,18-02-2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,37,94.9,0,No Child,0,2
1284,51,Graduate,Single,44267.0,1,1,25-02-2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,310,106.83333333333333,2,Has Child,0,3
1285,42,Graduate,Partner,71626.0,0,0,01-11-2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,1305,110.7,0,No Child,1,2
1286,55,Graduate,Partner,60894.0,0,1,28-06-2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,832,102.73333333333333,1,Has Child,0,3
1287,45,Graduate,Partner,50200.0,1,1,03-04-2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,401,105.6,2,Has Child,0,4
1288,56,Postgraduate,Partner,81051.0,0,0,23-05-2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,1501,91.76666666666667,0,No Child,2,2
1289,39,Graduate,Partner,65169.0,0,0,14-01-2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,1189,96.06666666666666,0,No Child,5,2
1290,49,Graduate,Partner,59868.0,0,1,22-07-2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,1194,101.93333333333334,1,Has Child,0,3
1291,61,Postgraduate,Partner,65695.0,0,1,31-01-2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,656,95.5,1,Has Child,0,3
1292,65,Postgraduate,Single,64857.0,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1540,109.96666666666667,0,No Child,0,1
1293,56,Postgraduate,Partner,45143.0,0,1,26-08-2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,311,100.76666666666667,1,Has Child,0,3
1294,66,Undergraduate,Partner,74805.0,0,1,06-11-2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,820,98.36666666666666,1,Has Child,0,3
1295,32,Undergraduate,Partner,59060.0,1,0,11-01-2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,274,96.16666666666667,1,Has Child,0,3
1296,59,Postgraduate,Single,27238.0,1,1,20-04-2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,57,105.03333333333333,2,Has Child,0,3
1297,56,Graduate,Partner,47009.0,0,1,01-10-2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,448,99.56666666666666,1,Has Child,0,3
1298,48,Undergraduate,Partner,46094.0,1,1,10-06-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,44,91.16666666666667,2,Has Child,0,4
1299,49,Graduate,Partner,40321.0,1,1,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,102,101.7,2,Has Child,0,4
1300,37,Graduate,Partner,37235.0,1,0,01-02-2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,61,95.46666666666667,1,Has Child,0,3
1301,61,Postgraduate,Partner,81843.0,0,0,22-04-2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,1643,104.96666666666667,0,No Child,0,2
1302,63,Postgraduate,Partner,46692.0,0,1,06-06-2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,397,103.46666666666667,1,Has Child,0,3
1303,53,Graduate,Partner,77382.0,0,1,07-01-2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,1121,96.3,1,Has Child,1,3
1304,44,Graduate,Single,37774.0,2,0,03-09-2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,473,112.66666666666667,2,Has Child,2,3
1305,47,Undergraduate,Partner,18393.0,1,0,29-03-2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,50,93.6,1,Has Child,0,3
1306,59,Postgraduate,Partner,72828.0,0,1,14-02-2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,1678,107.2,1,Has Child,0,3
1307,39,Graduate,Partner,24711.0,0,0,18-04-2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,58,92.93333333333334,0,No Child,0,2
1308,46,Postgraduate,Partner,45503.0,1,0,25-09-2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,170,99.76666666666667,1,Has Child,0,3
1309,39,Postgraduate,Single,6560.0,0,0,12-12-2013,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,373,97.16666666666667,0,No Child,0,1
1310,76,Postgraduate,Partner,71604.0,0,0,17-11-2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,1196,98.0,0,No Child,2,2
1311,42,Graduate,Partner,27244.0,1,0,07-03-2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,101,94.33333333333333,1,Has Child,0,3
1312,52,Graduate,Partner,48752.0,1,1,12-12-2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,316,109.33333333333333,2,Has Child,1,4
1313,59,Graduate,Partner,71434.0,0,1,18-09-2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,1400,100.0,1,Has Child,2,3
1314,73,Graduate,Single,90842.0,0,0,29-07-2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,1424,101.7,0,No Child,0,1
1315,43,Postgraduate,Partner,88097.0,1,0,18-08-2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,844,113.2,1,Has Child,4,3
1316,46,Graduate,Partner,51948.0,0,1,17-09-2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,311,100.03333333333333,1,Has Child,0,3
1317,39,Graduate,Partner,71853.0,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,1149,104.43333333333334,0,No Child,0,2
1318,38,Postgraduate,Partner,35876.0,0,0,20-04-2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,129,92.86666666666666,0,No Child,0,2
1319,69,Graduate,Single,40049.0,0,1,16-10-2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,32,99.06666666666666,1,Has Child,0,2
1320,39,Graduate,Single,39660.0,1,0,08-08-2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,299,113.53333333333333,1,Has Child,1,2
1321,59,Graduate,Partner,50127.0,0,1,29-05-2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,320,91.56666666666666,1,Has Child,1,3
1322,44,Postgraduate,Partner,43263.0,0,1,21-11-2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,441,110.03333333333333,1,Has Child,0,3
1323,72,Postgraduate,Partner,62845.0,1,1,01-10-2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1178,111.73333333333333,2,Has Child,2,4
1324,31,Graduate,Partner,18929.0,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,107.13333333333334,0,No Child,0,2
